shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP3498,DR-4339,Hurricane,12983,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38000,37980,37970,Atlanta,Region IV,5/16/2022,5/19/2022,Truck,BlueRiver Logistics,706,1761,1,
SHP3499,DR-4339,Hurricane,22983,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40200,40150,40100,Atlanta,Region IV,5/16/2022,5/19/2022,Truck,BlueRiver Logistics,361,923,1,
SHP3500,DR-4339,Hurricane,32983,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,37600,37580,37560,Dallas,Region VI,5/17/2022,5/22/2022,Truck,SafeCover Inc,754,1824,1,
SHP3501,DR-4339,Hurricane,42983,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18600,18580,18570,Dallas,Region VI,5/17/2022,5/23/2022,Truck,PowerGrid Supply,3740,548,1,
SHP3502,DR-4339,Hurricane,52983,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38400,38400,38380,Atlanta,Region IV,5/18/2022,5/21/2022,Truck,ComfortCo,1610,502,1,
SHP3503,DR-4339,Hurricane,62983,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37300,37280,37260,Atlanta,Region IV,5/18/2022,5/22/2022,Truck,CarePlus Supply,317,804,1,
SHP3504,DR-4339,Hurricane,72983,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39400,39400,39380,Dallas,Region VI,5/19/2022,5/22/2022,Truck,MedRelief Inc,32.8,858,1,
SHP3505,DR-4339,Hurricane,82983,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38000,37980,37950,Dallas,Region VI,5/19/2022,5/24/2022,Truck,PowerGrid Supply,702,1761,1,
SHP3506,DR-4339,Hurricane,92983,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,37800,37780,37750,Atlanta,Region IV,5/20/2022,5/23/2022,Truck,PowerGrid Supply,369,688,1,
SHP3507,DR-4339,Hurricane,12984,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38100,38080,38070,Atlanta,Region IV,5/20/2022,5/23/2022,Truck,BlueRiver Logistics,708,1767,1,
SHP3508,DR-4339,Hurricane,22984,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40300,40250,40200,Atlanta,Region IV,5/21/2022,5/24/2022,Truck,BlueRiver Logistics,362,926,1,
SHP3509,DR-4339,Hurricane,32984,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,37700,37680,37660,Dallas,Region VI,5/21/2022,5/26/2022,Truck,SafeCover Inc,756,1830,1,
SHP3510,DR-4339,Hurricane,42984,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18650,18630,18620,Dallas,Region VI,5/22/2022,5/28/2022,Truck,PowerGrid Supply,3750,550,1,
SHP3511,DR-4339,Hurricane,52984,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38500,38500,38480,Atlanta,Region IV,5/22/2022,5/25/2022,Truck,ComfortCo,1615,504,1,
SHP3512,DR-4339,Hurricane,62984,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37400,37380,37360,Atlanta,Region IV,5/23/2022,5/27/2022,Truck,CarePlus Supply,318,807,1,
SHP3513,DR-4339,Hurricane,72984,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39500,39500,39480,Dallas,Region VI,5/23/2022,5/26/2022,Truck,MedRelief Inc,32.9,861,1,
SHP3514,DR-4339,Hurricane,82984,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38100,38080,38050,Dallas,Region VI,5/24/2022,5/29/2022,Truck,PowerGrid Supply,704,1767,1,
SHP3515,DR-4339,Hurricane,92984,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,37900,37880,37850,Atlanta,Region IV,5/24/2022,5/27/2022,Truck,PowerGrid Supply,370,690,1,
SHP3516,DR-4339,Hurricane,12985,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38200,38180,38170,Atlanta,Region IV,5/25/2022,5/28/2022,Truck,BlueRiver Logistics,710,1773,1,
SHP3517,DR-4339,Hurricane,22985,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40400,40350,40300,Atlanta,Region IV,5/25/2022,5/28/2022,Truck,BlueRiver Logistics,363,929,1,
SHP3518,DR-4339,Hurricane,32985,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,37800,37780,37760,Dallas,Region VI,5/26/2022,5/31/2022,Truck,SafeCover Inc,758,1836,1,
SHP3519,DR-4339,Hurricane,42985,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18700,18680,18670,Dallas,Region VI,5/26/2022,6/1/2022,Truck,PowerGrid Supply,3760,552,1,
SHP3520,DR-4339,Hurricane,52985,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38600,38600,38580,Atlanta,Region IV,5/27/2022,5/30/2022,Truck,ComfortCo,1620,506,1,
SHP3521,DR-4339,Hurricane,62985,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37500,37480,37460,Atlanta,Region IV,5/27/2022,5/31/2022,Truck,CarePlus Supply,319,810,1,
SHP3522,DR-4339,Hurricane,72985,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39600,39600,39580,Dallas,Region VI,5/28/2022,5/31/2022,Truck,MedRelief Inc,33,864,1,
SHP3523,DR-4339,Hurricane,82985,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38200,38180,38150,Dallas,Region VI,5/28/2022,6/2/2022,Truck,PowerGrid Supply,706,1773,1,
SHP3524,DR-4339,Hurricane,92985,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,38000,37980,37950,Atlanta,Region IV,5/29/2022,6/1/2022,Truck,PowerGrid Supply,371,692,1,
SHP3525,DR-4339,Hurricane,12986,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38300,38280,38270,Atlanta,Region IV,5/29/2022,6/1/2022,Truck,BlueRiver Logistics,712,1779,1,
SHP3526,DR-4339,Hurricane,22986,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40500,40450,40400,Atlanta,Region IV,5/30/2022,6/2/2022,Truck,BlueRiver Logistics,364,932,1,
SHP3527,DR-4339,Hurricane,32986,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,37900,37880,37860,Dallas,Region VI,5/30/2022,6/4/2022,Truck,SafeCover Inc,760,1842,1,
SHP3528,DR-4339,Hurricane,42986,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18750,18730,18720,Dallas,Region VI,5/31/2022,6/6/2022,Truck,PowerGrid Supply,3770,554,1,
SHP3529,DR-4339,Hurricane,52986,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38700,38700,38680,Atlanta,Region IV,5/31/2022,6/3/2022,Truck,ComfortCo,1625,508,1,
SHP3530,DR-4339,Hurricane,62986,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37600,37580,37560,Atlanta,Region IV,6/1/2022,6/5/2022,Truck,CarePlus Supply,320,813,1,
SHP3531,DR-4339,Hurricane,72986,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39700,39700,39680,Dallas,Region VI,6/1/2022,6/4/2022,Truck,MedRelief Inc,33.1,867,1,
SHP3532,DR-4339,Hurricane,82986,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38300,38280,38250,Dallas,Region VI,6/2/2022,6/7/2022,Truck,PowerGrid Supply,708,1779,1,
SHP3533,DR-4339,Hurricane,92986,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,38100,38080,38050,Atlanta,Region IV,6/2/2022,6/5/2022,Truck,PowerGrid Supply,372,694,1,
SHP3534,DR-4339,Hurricane,12987,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38400,38380,38370,Atlanta,Region IV,6/3/2022,6/6/2022,Truck,BlueRiver Logistics,714,1785,1,
SHP3535,DR-4339,Hurricane,22987,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40600,40550,40500,Atlanta,Region IV,6/3/2022,6/6/2022,Truck,BlueRiver Logistics,365,935,1,
SHP3536,DR-4339,Hurricane,32987,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,38000,37980,37960,Dallas,Region VI,6/4/2022,6/9/2022,Truck,SafeCover Inc,762,1848,1,
SHP3537,DR-4339,Hurricane,42987,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18800,18780,18770,Dallas,Region VI,6/4/2022,6/10/2022,Truck,PowerGrid Supply,3780,556,1,
SHP3538,DR-4339,Hurricane,52987,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38800,38800,38780,Atlanta,Region IV,6/5/2022,6/8/2022,Truck,ComfortCo,1630,510,1,
SHP3539,DR-4339,Hurricane,62987,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37700,37680,37660,Atlanta,Region IV,6/5/2022,6/9/2022,Truck,CarePlus Supply,321,816,1,
SHP3540,DR-4339,Hurricane,72987,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39800,39800,39780,Dallas,Region VI,6/6/2022,6/9/2022,Truck,MedRelief Inc,33.2,870,1,
SHP3541,DR-4339,Hurricane,82987,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38400,38380,38350,Dallas,Region VI,6/6/2022,6/11/2022,Truck,PowerGrid Supply,710,1785,1,
SHP3542,DR-4339,Hurricane,92987,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,38200,38180,38150,Atlanta,Region IV,6/7/2022,6/10/2022,Truck,PowerGrid Supply,373,696,1,
SHP3543,DR-4339,Hurricane,12988,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38500,38480,38470,Atlanta,Region IV,6/7/2022,6/10/2022,Truck,BlueRiver Logistics,716,1791,1,
SHP3544,DR-4339,Hurricane,22988,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40700,40650,40600,Atlanta,Region IV,6/8/2022,6/11/2022,Truck,BlueRiver Logistics,366,938,1,
SHP3545,DR-4339,Hurricane,32988,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,38100,38080,38060,Dallas,Region VI,6/8/2022,6/13/2022,Truck,SafeCover Inc,764,1854,1,
SHP3546,DR-4339,Hurricane,42988,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,18850,18830,18820,Dallas,Region VI,6/9/2022,6/15/2022,Truck,PowerGrid Supply,3790,558,1,
SHP3547,DR-4339,Hurricane,52988,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,38900,38900,38880,Atlanta,Region IV,6/9/2022,6/12/2022,Truck,ComfortCo,1635,512,1,
SHP3548,DR-4339,Hurricane,62988,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,37800,37780,37760,Atlanta,Region IV,6/10/2022,6/14/2022,Truck,CarePlus Supply,322,819,1,
SHP3549,DR-4339,Hurricane,72988,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,39900,39900,39880,Dallas,Region VI,6/10/2022,6/13/2022,Truck,MedRelief Inc,33.3,873,1,
SHP3550,DR-4339,Hurricane,82988,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,38500,38480,38450,Dallas,Region VI,6/11/2022,6/16/2022,Truck,PowerGrid Supply,712,1791,1,
SHP3551,DR-4339,Hurricane,92988,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,38300,38280,38250,Atlanta,Region IV,6/11/2022,6/14/2022,Truck,PowerGrid Supply,374,698,1,
SHP3552,DR-4339,Hurricane,12989,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,38600,38580,38570,Atlanta,Region IV,6/12/2022,6/15/2022,Truck,BlueRiver Logistics,718,1797,1,
SHP3553,DR-4339,Hurricane,22989,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,40800,40750,40700,Atlanta,Region IV,6/12/2022,6/15/2022,Truck,BlueRiver Logistics,367,941,1,
