shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP3043,DR-4339,Hurricane,52932,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33400,33400,33380,Atlanta,Region IV,2021-09-30,2021-10-03,Truck,ComfortCo,1355.00,400,1
SHP3044,DR-4339,Hurricane,62932,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32200,32180,32160,Atlanta,Region IV,2021-10-01,2021-10-05,Truck,CarePlus Supply,266.00,651,1
SHP3045,DR-4339,Hurricane,72932,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34300,34300,34280,Dallas,Region VI,2021-10-01,2021-10-04,Truck,MedRelief Inc,27.70,705,1
SHP3046,DR-4339,Hurricane,82932,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,32900,32880,32850,Dallas,Region VI,2021-10-02,2021-10-07,Truck,PowerGrid Supply,604.00,1449,1
SHP3047,DR-4339,Hurricane,92932,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,32700,32680,32650,Atlanta,Region IV,2021-10-02,2021-10-05,Truck,PowerGrid Supply,318.00,586,1
SHP3048,DR-4339,Hurricane,12933,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33000,32980,32970,Atlanta,Region IV,2021-10-03,2021-10-06,Truck,BlueRiver Logistics,606.00,1455,1
SHP3049,DR-4339,Hurricane,22933,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35200,35150,35100,Atlanta,Region IV,2021-10-03,2021-10-06,Truck,BlueRiver Logistics,311.00,773,1
SHP3050,DR-4339,Hurricane,32933,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,32600,32580,32560,Dallas,Region VI,2021-10-04,2021-10-09,Truck,SafeCover Inc,654.00,1524,1
SHP3051,DR-4339,Hurricane,42933,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16100,16080,16070,Dallas,Region VI,2021-10-04,2021-10-10,Truck,PowerGrid Supply,3240.00,448,1
SHP3052,DR-4339,Hurricane,52933,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33500,33500,33480,Atlanta,Region IV,2021-10-05,2021-10-08,Truck,ComfortCo,1360.00,402,1
SHP3053,DR-4339,Hurricane,62933,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32300,32280,32260,Atlanta,Region IV,2021-10-05,2021-10-09,Truck,CarePlus Supply,267.00,654,1
SHP3054,DR-4339,Hurricane,72933,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34400,34400,34380,Dallas,Region VI,2021-10-06,2021-10-09,Truck,MedRelief Inc,27.80,708,1
SHP3055,DR-4339,Hurricane,82933,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,33000,32980,32950,Dallas,Region VI,2021-10-06,2021-10-11,Truck,PowerGrid Supply,606.00,1455,1
SHP3056,DR-4339,Hurricane,92933,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,32800,32780,32750,Atlanta,Region IV,2021-10-07,2021-10-10,Truck,PowerGrid Supply,319.00,588,1
SHP3057,DR-4339,Hurricane,12934,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33100,33080,33070,Atlanta,Region IV,2021-10-07,2021-10-10,Truck,BlueRiver Logistics,608.00,1461,1
SHP3058,DR-4339,Hurricane,22934,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35300,35250,35200,Atlanta,Region IV,2021-10-08,2021-10-11,Truck,BlueRiver Logistics,312.00,776,1
SHP3059,DR-4339,Hurricane,32934,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,32700,32680,32660,Dallas,Region VI,2021-10-08,2021-10-13,Truck,SafeCover Inc,656.00,1530,1
SHP3060,DR-4339,Hurricane,42934,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16150,16130,16120,Dallas,Region VI,2021-10-09,2021-10-15,Truck,PowerGrid Supply,3250.00,450,1
SHP3061,DR-4339,Hurricane,52934,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33600,33600,33580,Atlanta,Region IV,2021-10-09,2021-10-12,Truck,ComfortCo,1365.00,404,1
SHP3062,DR-4339,Hurricane,62934,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32400,32380,32360,Atlanta,Region IV,2021-10-10,2021-10-14,Truck,CarePlus Supply,268.00,657,1
SHP3063,DR-4339,Hurricane,72934,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34500,34500,34480,Dallas,Region VI,2021-10-10,2021-10-13,Truck,MedRelief Inc,27.90,711,1
SHP3064,DR-4339,Hurricane,82934,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,33100,33080,33050,Dallas,Region VI,2021-10-11,2021-10-16,Truck,PowerGrid Supply,608.00,1461,1
SHP3065,DR-4339,Hurricane,92934,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,32900,32880,32850,Atlanta,Region IV,2021-10-11,2021-10-14,Truck,PowerGrid Supply,320.00,590,1
SHP3066,DR-4339,Hurricane,12935,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33200,33180,33170,Atlanta,Region IV,2021-10-12,2021-10-15,Truck,BlueRiver Logistics,610.00,1467,1
SHP3067,DR-4339,Hurricane,22935,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35400,35350,35300,Atlanta,Region IV,2021-10-12,2021-10-15,Truck,BlueRiver Logistics,313.00,779,1
SHP3068,DR-4339,Hurricane,32935,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,32800,32780,32760,Dallas,Region VI,2021-10-13,2021-10-18,Truck,SafeCover Inc,658.00,1536,1
SHP3069,DR-4339,Hurricane,42935,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16200,16180,16170,Dallas,Region VI,2021-10-13,2021-10-19,Truck,PowerGrid Supply,3260.00,452,1
SHP3070,DR-4339,Hurricane,52935,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33700,33700,33680,Atlanta,Region IV,2021-10-14,2021-10-17,Truck,ComfortCo,1370.00,406,1
SHP3071,DR-4339,Hurricane,62935,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32500,32480,32460,Atlanta,Region IV,2021-10-14,2021-10-18,Truck,CarePlus Supply,269.00,660,1
SHP3072,DR-4339,Hurricane,72935,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34600,34600,34580,Dallas,Region VI,2021-10-15,2021-10-18,Truck,MedRelief Inc,28.00,714,1
SHP3073,DR-4339,Hurricane,82935,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,33200,33180,33150,Dallas,Region VI,2021-10-15,2021-10-20,Truck,PowerGrid Supply,610.00,1467,1
SHP3074,DR-4339,Hurricane,92935,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,33000,32980,32950,Atlanta,Region IV,2021-10-16,2021-10-19,Truck,PowerGrid Supply,321.00,592,1
SHP3075,DR-4339,Hurricane,12936,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33300,33280,33270,Atlanta,Region IV,2021-10-16,2021-10-19,Truck,BlueRiver Logistics,612.00,1473,1
SHP3076,DR-4339,Hurricane,22936,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35500,35450,35400,Atlanta,Region IV,2021-10-17,2021-10-20,Truck,BlueRiver Logistics,314.00,782,1
SHP3077,DR-4339,Hurricane,32936,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,32900,32880,32860,Dallas,Region VI,2021-10-17,2021-10-22,Truck,SafeCover Inc,660.00,1542,1
SHP3078,DR-4339,Hurricane,42936,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16250,16230,16220,Dallas,Region VI,2021-10-18,2021-10-24,Truck,PowerGrid Supply,3270.00,454,1
SHP3079,DR-4339,Hurricane,52936,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33800,33800,33780,Atlanta,Region IV,2021-10-18,2021-10-21,Truck,ComfortCo,1375.00,408,1
SHP3080,DR-4339,Hurricane,62936,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32600,32580,32560,Atlanta,Region IV,2021-10-19,2021-10-23,Truck,CarePlus Supply,270.00,663,1
SHP3081,DR-4339,Hurricane,72936,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34700,34700,34680,Dallas,Region VI,2021-10-19,2021-10-22,Truck,MedRelief Inc,28.10,717,1
SHP3082,DR-4339,Hurricane,82936,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,33300,33280,33250,Dallas,Region VI,2021-10-20,2021-10-25,Truck,PowerGrid Supply,612.00,1473,1
SHP3083,DR-4339,Hurricane,92936,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,33100,33080,33050,Atlanta,Region IV,2021-10-20,2021-10-23,Truck,PowerGrid Supply,322.00,594,1
SHP3084,DR-4339,Hurricane,12937,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33400,33380,33370,Atlanta,Region IV,2021-10-21,2021-10-24,Truck,BlueRiver Logistics,614.00,1479,1
SHP3085,DR-4339,Hurricane,22937,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35600,35550,35500,Atlanta,Region IV,2021-10-21,2021-10-24,Truck,BlueRiver Logistics,315.00,785,1
SHP3086,DR-4339,Hurricane,32937,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,33000,32980,32960,Dallas,Region VI,2021-10-22,2021-10-27,Truck,SafeCover Inc,662.00,1548,1
SHP3087,DR-4339,Hurricane,42937,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16300,16280,16270,Dallas,Region VI,2021-10-22,2021-10-28,Truck,PowerGrid Supply,3280.00,456,1
SHP3088,DR-4339,Hurricane,52937,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,33900,33900,33880,Atlanta,Region IV,2021-10-23,2021-10-26,Truck,ComfortCo,1380.00,410,1
SHP3089,DR-4339,Hurricane,62937,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32700,32680,32660,Atlanta,Region IV,2021-10-23,2021-10-27,Truck,CarePlus Supply,271.00,666,1
SHP3090,DR-4339,Hurricane,72937,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,34800,34800,34780,Dallas,Region VI,2021-10-24,2021-10-27,Truck,MedRelief Inc,28.20,720,1
SHP3091,DR-4339,Hurricane,82937,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,33400,33380,33350,Dallas,Region VI,2021-10-24,2021-10-29,Truck,PowerGrid Supply,614.00,1479,1
SHP3092,DR-4339,Hurricane,92937,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,33200,33180,33150,Atlanta,Region IV,2021-10-25,2021-10-28,Truck,PowerGrid Supply,323.00,596,1
SHP3093,DR-4339,Hurricane,12938,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,33500,33480,33470,Atlanta,Region IV,2021-10-25,2021-10-28,Truck,BlueRiver Logistics,616.00,1485,1
SHP3094,DR-4339,Hurricane,22938,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,35700,35650,35600,Atlanta,Region IV,2021-10-26,2021-10-29,Truck,BlueRiver Logistics,316.00,788,1
SHP3095,DR-4339,Hurricane,32938,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,33100,33080,33060,Dallas,Region VI,2021-10-26,2021-10-31,Truck,SafeCover Inc,664.00,1554,1
SHP3096,DR-4339,Hurricane,42938,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,16350,16330,16320,Dallas,Region VI,2021-10-27,2021-11-02,Truck,PowerGrid Supply,3290.00,458,1
SHP3097,DR-4339,Hurricane,52938,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,34000,34000,33980,Atlanta,Region IV,2021-10-27,2021-10-30,Truck,ComfortCo,1385.00,412,1
SHP3098,DR-4339,Hurricane,62938,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,32800,32780,32760,Atlanta,Region IV,2021-10-28,2021-11-01,Truck,CarePlus Supply,272.00,669,1
